"Record Length",10000,"Points",-1.80000000e+000,3.51953188e-007
"Sample Interval",1.00000000e-003,s,-1.79900000e+000,3.64609438e-007
"Trigger Point",1800,"Samples",-1.79800000e+000,3.77343813e-007
"Trigger Time",3.76209173e-004,s,-1.79700000e+000,3.88515688e-007
"",,,-1.79600000e+000,3.99218813e-007
"Horizontal Offset",-1.80000000e+000,s,-1.79500000e+000,4.08828188e-007
,,,-1.79400000e+000,4.17968813e-007
,,,-1.79300000e+000,4.25703188e-007
,,,-1.79200000e+000,4.33593813e-007
,,,-1.79100000e+000,4.39765688e-007
,,,-1.79000000e+000,4.45468813e-007
,,,-1.78900000e+000,4.50781313e-007
,,,-1.78800000e+000,4.54140688e-007
,,,-1.78700000e+000,4.56484438e-007
,,,-1.78600000e+000,4.58046938e-007
,,,-1.78500000e+000,4.59531313e-007
,,,-1.78400000e+000,4.60078188e-007
,,,-1.78300000e+000,4.59531313e-007
,,,-1.78200000e+000,4.57656313e-007
,,,-1.78100000e+000,4.56796938e-007
,,,-1.78000000e+000,4.53593813e-007
,,,-1.77900000e+000,4.50312563e-007
,,,-1.77800000e+000,4.46796938e-007
,,,-1.77700000e+000,4.41718813e-007
,,,-1.77600000e+000,4.36718813e-007
,,,-1.77500000e+000,4.30859438e-007
,,,-1.77400000e+000,4.24687563e-007
,,,-1.77300000e+000,4.18359438e-007
,,,-1.77200000e+000,4.09687563e-007
,,,-1.77100000e+000,4.01875063e-007
,,,-1.77000000e+000,3.92265688e-007
,,,-1.76900000e+000,3.82968813e-007
,,,-1.76800000e+000,3.72734438e-007
,,,-1.76700000e+000,3.61640688e-007
,,,-1.76600000e+000,3.50468813e-007
,,,-1.76500000e+000,3.39296938e-007
,,,-1.76400000e+000,3.27656313e-007
,,,-1.76300000e+000,3.15078188e-007
,,,-1.76200000e+000,3.03437563e-007
,,,-1.76100000e+000,2.90546938e-007
,,,-1.76000000e+000,2.77734438e-007
,,,-1.75900000e+000,2.65546938e-007
,,,-1.75800000e+000,2.52578188e-007
,,,-1.75700000e+000,2.39062563e-007
,,,-1.75600000e+000,2.25156313e-007
,,,-1.75500000e+000,2.12343813e-007
,,,-1.75400000e+000,1.98203188e-007
,,,-1.75300000e+000,1.84296938e-007
,,,-1.75200000e+000,1.70937563e-007
,,,-1.75100000e+000,1.57265688e-007
,,,-1.75000000e+000,1.44843813e-007
,,,-1.74900000e+000,1.31953188e-007
,,,-1.74800000e+000,1.19140688e-007
,,,-1.74700000e+000,1.07187563e-007
,,,-1.74600000e+000,9.50000634e-008
,,,-1.74500000e+000,8.47656885e-008
,,,-1.74400000e+000,7.29688135e-008
,,,-1.74300000e+000,6.25000635e-008
,,,-1.74200000e+000,5.18750635e-008
,,,-1.74100000e+000,4.21875636e-008
,,,-1.74000000e+000,3.10156886e-008
,,,-1.73900000e+000,2.04688136e-008
,,,-1.73800000e+000,9.92193864e-009
,,,-1.73700000e+000,6.36646291e-014
,,,-1.73600000e+000,-1.06249363e-008
,,,-1.73500000e+000,-2.12499363e-008
,,,-1.73400000e+000,-3.13280613e-008
,,,-1.73300000e+000,-4.13280612e-008
,,,-1.73200000e+000,-5.10155612e-008
,,,-1.73100000e+000,-6.09374362e-008
,,,-1.73000000e+000,-7.05468112e-008
,,,-1.72900000e+000,-7.96874361e-008
,,,-1.72800000e+000,-8.89843111e-008
,,,-1.72700000e+000,-9.80468111e-008
,,,-1.72600000e+000,-1.07890561e-007
,,,-1.72500000e+000,-1.17734311e-007
,,,-1.72400000e+000,-1.27031186e-007
,,,-1.72300000e+000,-1.37109311e-007
,,,-1.72200000e+000,-1.47343686e-007
,,,-1.72100000e+000,-1.57031186e-007
,,,-1.72000000e+000,-1.66718686e-007
,,,-1.71900000e+000,-1.77656186e-007
,,,-1.71800000e+000,-1.87812436e-007
,,,-1.71700000e+000,-1.98046811e-007
,,,-1.71600000e+000,-2.08671811e-007
,,,-1.71500000e+000,-2.19453061e-007
,,,-1.71400000e+000,-2.29765561e-007
,,,-1.71300000e+000,-2.39999936e-007
,,,-1.71200000e+000,-2.51015561e-007
,,,-1.71100000e+000,-2.61796811e-007
,,,-1.71000000e+000,-2.72265561e-007
,,,-1.70900000e+000,-2.83671811e-007
,,,-1.70800000e+000,-2.95078061e-007
,,,-1.70700000e+000,-3.05937436e-007
,,,-1.70600000e+000,-3.16953061e-007
,,,-1.70500000e+000,-3.28515561e-007
,,,-1.70400000e+000,-3.39999935e-007
,,,-1.70300000e+000,-3.50624935e-007
,,,-1.70200000e+000,-3.61874935e-007
,,,-1.70100000e+000,-3.72109310e-007
,,,-1.70000000e+000,-3.83124935e-007
